category,version_added,version_removed,_date,version,projectGroup,file_id,FEAR_OF_THE_UNKNOWN,IMPLICIT_COLUMNS,LongMethod,LongParameterList
Library,1,127,2019-10-08 10:01:26,0,H,H35292,0,0,0,0
Business,33,127,2019-10-09 18:42:30,0,H,H3651,0,0,0,0
Business,27,127,2019-10-09 15:49:45,0,H,H36552,0,1,1,1
Business,27,127,2019-10-09 15:49:45,0,H,H36722,0,0,1,0
Business,27,127,2019-10-09 15:49:45,0,H,H36723,0,0,1,0
Business,27,127,2019-10-09 15:49:45,0,H,H36939,0,0,0,1
Business,27,127,2019-10-09 15:49:45,0,H,H36966,0,0,1,0
Business,6,127,2019-10-06 14:10:40,0,H,H370,0,0,0,0
Library,1,127,2019-10-08 10:01:26,0,H,H37124,0,0,0,0
Library,1,127,2019-10-08 10:01:26,0,H,H37129,0,0,0,0
Library,1,127,2019-10-08 10:01:26,0,H,H37236,0,0,1,0
Business,27,127,2019-10-09 15:49:45,0,H,H37647,0,0,0,0
Business,33,127,2019-10-09 18:42:30,0,H,H3775,0,0,1,0
Business,6,127,2019-10-06 14:10:40,0,H,H382,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38490,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38516,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38553,0,0,0,1
Utility,0,127,2018-10-29 14:02:09,0,H,H38577,0,0,0,1
Utility,0,127,2018-10-29 14:02:09,0,H,H38580,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38615,0,0,1,1
Utility,0,127,2018-10-29 14:02:09,0,H,H38629,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38763,0,0,0,0
Business,27,127,2019-10-09 15:49:45,0,H,H38802,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38809,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38834,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38839,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H38999,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39002,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39044,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39058,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39061,0,0,0,0
Business,27,127,2019-10-09 15:49:45,0,H,H39075,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39138,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39142,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39149,0,1,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39152,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39183,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39190,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39207,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39209,0,9,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39212,0,1,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39215,0,10,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39217,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39223,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39225,0,3,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39229,0,1,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39231,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39236,0,7,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39239,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39242,0,14,0,1
Utility,0,127,2018-10-29 14:02:09,0,H,H39244,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39250,0,17,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39253,0,2,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39256,0,6,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39257,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39262,0,95,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39266,3,62,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39268,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39270,0,18,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39275,0,5,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39278,0,10,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39293,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39297,0,2,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39300,0,2,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39304,1,16,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39306,0,0,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39309,0,5,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39314,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39317,0,3,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39323,0,1,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39326,0,0,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39329,0,1,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39344,2,13,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39357,0,2,0,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39360,0,2,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39363,0,4,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39365,0,7,1,0
Utility,0,127,2018-10-29 14:02:09,0,H,H39368,0,0,1,0
Business,25,9,2019-10-09 15:49:45,0,H,H41037,0,0,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H4120,0,0,0,1
Business,24,9,2019-10-09 15:49:45,0,H,H48089,0,0,0,1
Business,24,127,2019-10-09 15:49:45,0,H,H48094,0,0,0,1
Business,24,127,2019-10-09 15:49:45,0,H,H48105,0,0,0,0
Business,24,127,2019-10-09 15:49:45,0,H,H48110,0,0,1,0
Business,24,127,2019-10-09 15:49:45,0,H,H48112,0,0,0,0
Business,24,127,2019-10-09 15:49:45,0,H,H48542,0,0,0,0
Business,24,127,2019-10-09 15:49:45,0,H,H48543,0,0,0,0
Business,24,127,2019-10-09 15:49:45,0,H,H48545,0,0,0,0
Business,23,127,2019-10-09 15:49:45,0,H,H48627,0,0,0,1
Business,23,9,2019-10-09 15:49:45,0,H,H48628,0,1,0,1
Business,33,127,2019-10-09 18:42:30,0,H,H4877,0,0,1,0
Business,20,127,2019-10-09 15:49:45,0,H,H49897,0,0,1,0
Business,18,127,2019-10-09 15:49:45,0,H,H50823,0,0,0,0
Business,19,127,2019-10-10 17:48:16,0,H,H52774,0,3,1,0
Business,19,127,2019-10-10 17:48:16,0,H,H53643,0,0,0,0
Business,19,127,2019-10-10 17:48:16,0,H,H53806,0,0,1,0
Business,33,9,2019-10-09 18:42:30,0,H,H5413,0,0,0,1
Business,19,127,2019-10-10 17:48:16,0,H,H54284,0,0,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H5494,0,1,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H5501,0,1,0,0
Business,18,127,2019-10-10 17:48:16,0,H,H55356,0,1,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H5541,0,0,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H5554,0,0,0,0
Business,33,127,2019-10-09 18:42:30,0,H,H5556,0,0,0,0
Business,33,9,2019-10-09 18:42:30,0,H,H5606,0,1,0,0
Business,17,127,2019-10-10 17:48:16,0,H,H56319,0,4,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5662,0,0,0,1
Library,3,127,2019-10-08 09:17:07,0,H,H5693,0,0,0,1
Library,3,127,2019-10-08 09:17:07,0,H,H5702,0,0,0,1
Library,3,127,2019-10-08 09:17:07,0,H,H5727,0,0,1,1
Library,3,127,2019-10-08 09:17:07,0,H,H5757,0,2,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5772,0,0,0,1
Business,16,127,2019-10-10 17:48:16,0,H,H57906,0,0,0,0
Business,16,127,2019-10-10 17:48:16,0,H,H57907,0,0,1,0
Business,16,127,2019-10-10 17:48:16,0,H,H57912,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5803,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5812,0,0,1,1
Business,16,127,2019-10-10 17:48:16,0,H,H58192,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5821,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H5854,0,0,1,1
Library,3,127,2019-10-08 09:17:07,0,H,H5861,0,0,1,0
Business,16,127,2019-10-10 17:48:16,0,H,H58897,0,0,1,0
Business,15,127,2019-10-10 17:48:16,0,H,H59628,0,2,1,0
Business,14,127,2019-10-10 17:48:16,0,H,H60339,0,0,1,0
Business,14,127,2019-10-10 17:48:16,0,H,H60569,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6065,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6084,0,0,0,1
Library,3,127,2019-10-08 09:17:07,0,H,H6087,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6094,0,0,0,1
Library,3,127,2019-10-08 09:17:07,0,H,H6115,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6124,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6127,0,0,0,1
Business,13,127,2019-10-10 17:48:16,0,H,H61830,0,0,0,0
Business,6,127,2019-10-09 15:49:45,0,H,H62138,0,0,0,0
Business,6,127,2019-10-09 15:49:45,0,H,H62139,0,0,0,0
Business,13,127,2019-10-10 17:48:16,0,H,H62179,0,0,1,0
Business,5,127,2019-10-09 15:49:45,0,H,H62302,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6279,0,0,0,0
Library,3,127,2019-10-08 09:17:07,0,H,H6287,0,0,0,0
Business,4,127,2019-10-09 15:49:45,0,H,H63135,0,0,1,0
Business,12,127,2019-10-10 17:48:16,0,H,H64760,0,1,1,0
Library,3,127,2019-10-08 09:17:07,0,H,H6499,0,0,1,0
Library,3,127,2019-10-08 09:17:07,0,H,H6502,0,0,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H6526,0,0,1,0
Business,12,127,2019-10-10 17:48:16,0,H,H65443,0,1,1,0
Business,12,127,2019-10-10 17:48:16,0,H,H65576,0,0,0,0
Business,11,10,2019-10-10 17:48:16,0,H,H66274,0,0,1,0
Library,20,127,2019-10-10 07:00:52,0,H,H66409,0,0,0,1
Library,20,127,2019-10-10 07:00:52,0,H,H68743,0,0,1,0
Business,9,127,2019-10-10 17:48:16,0,H,H71845,0,1,0,0
Library,20,18,2019-10-10 07:00:52,0,H,H75594,0,0,0,1
Library,20,18,2019-10-10 07:00:52,0,H,H75605,0,0,0,1
Library,20,18,2019-10-10 07:00:52,0,H,H75792,0,0,1,0
Library,20,127,2019-10-10 07:00:52,0,H,H75829,0,0,0,0
Library,20,127,2019-10-10 07:00:52,0,H,H75835,0,0,0,0
Library,20,127,2019-10-10 07:00:52,0,H,H75848,0,0,1,0
Library,20,127,2019-10-10 07:00:52,0,H,H75956,0,0,0,0
Library,19,127,2019-10-10 07:00:52,0,H,H76104,0,0,1,0
Library,19,127,2019-10-10 07:00:52,0,H,H76128,0,0,1,0
Library,19,127,2019-10-10 07:00:52,0,H,H76129,0,0,1,0
Library,19,127,2019-10-10 07:00:52,0,H,H76130,0,0,1,0
Library,19,127,2019-10-10 07:00:52,0,H,H76131,0,0,1,0
Library,7,127,2019-10-10 15:29:40,0,H,H77120,0,0,1,0
Business,9,127,2019-10-10 17:48:16,0,H,H78169,0,0,1,0
Library,18,9,2019-10-10 07:00:52,0,H,H82736,0,9,1,0
Business,6,127,2019-10-10 17:48:16,0,H,H84567,0,0,1,0
Business,5,127,2019-10-10 17:48:16,0,H,H85247,0,2,0,0
Business,4,127,2019-10-10 17:48:16,0,H,H85777,0,0,0,0
Business,4,127,2019-10-10 17:48:16,0,H,H85778,0,2,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H8809,0,0,0,1
Business,33,127,2019-10-09 18:42:30,0,H,H8835,0,0,1,0
Business,33,127,2019-10-09 18:42:30,0,H,H8882,0,0,1,0
Library,17,127,2019-10-10 07:00:52,0,H,H92740,0,0,1,0
Business,2,1,2019-10-09 15:58:02,0,H,H94907,0,0,1,1
Library,2,127,2019-10-08 09:17:07,0,H,H9847,0,0,1,0
Library,3,127,2019-10-10 15:29:40,0,H,H99026,0,0,1,1
Library,3,127,2019-10-10 15:29:40,0,H,H99138,0,0,0,1
Library,12,127,2019-10-10 07:00:52,0,H,H99494,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99624,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99627,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99631,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99643,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99645,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99646,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99648,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99659,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99661,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99668,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99685,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99721,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99745,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99750,0,0,1,0
Library,12,127,2019-10-10 07:00:52,0,H,H99756,0,0,0,0
Library,12,127,2019-10-10 07:00:52,0,H,H99758,0,0,0,0
Library,11,127,2016-03-17 10:09:15,1,H,H100191,0,0,1,0
Library,3,127,2015-07-23 07:47:02,1,H,H101,0,0,1,0
Business,6,127,2017-05-01 23:20:05,1,H,H102,0,0,0,0
Business,29,127,2019-04-24 20:58:24,1,H,H10650,0,0,1,0
Business,28,127,2019-04-24 20:58:24,1,H,H10842,0,0,1,0
Library,2,1,2017-02-08 17:09:15,1,H,H108591,0,0,1,0
Library,7,127,2016-03-17 10:09:15,1,H,H110456,0,0,1,1
Library,7,127,2016-03-17 10:09:15,1,H,H110461,0,0,0,1
Library,7,127,2016-03-17 10:09:15,1,H,H110474,0,0,0,1
Library,1,127,2016-05-30 13:54:49,1,H,H11085,0,0,0,0
Library,7,127,2016-03-17 10:09:15,1,H,H110861,0,0,0,1
Library,1,127,2016-05-30 13:54:49,1,H,H11087,0,0,1,0
Library,1,127,2016-05-30 13:54:49,1,H,H11097,0,0,1,1
Library,1,127,2016-05-30 13:54:49,1,H,H11099,0,0,1,0
Library,1,127,2016-05-30 13:54:49,1,H,H11124,0,0,1,1
Library,1,127,2016-05-30 13:54:49,1,H,H11127,0,0,1,0
Business,22,127,2019-04-24 20:58:24,1,H,H11154,0,0,1,0
Business,22,127,2019-04-24 20:58:24,1,H,H11155,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11156,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11157,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11159,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11160,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11161,0,1,1,0
Business,22,127,2019-04-24 20:58:24,1,H,H11165,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11167,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11169,0,0,0,0
Business,22,127,2019-04-24 20:58:24,1,H,H11170,0,0,1,0
Business,22,127,2019-04-24 20:58:24,1,H,H11173,0,0,0,0
Business,18,127,2019-04-24 20:58:24,1,H,H11404,0,1,1,0
Business,16,9,2019-04-24 20:58:24,1,H,H11463,0,0,1,0
Business,16,127,2019-04-24 20:58:24,1,H,H11470,0,0,0,1
Business,16,9,2019-04-24 20:58:24,1,H,H11479,0,0,0,0
Business,16,127,2019-04-24 20:58:24,1,H,H11485,0,0,0,0
Library,3,127,2017-06-30 21:26:02,1,H,H117002,0,0,1,0
Library,2,127,2017-06-30 21:26:02,1,H,H118780,0,0,0,0
Library,1,127,2017-06-30 21:26:02,1,H,H119108,0,1,1,0
Library,1,127,2017-06-30 21:26:02,1,H,H119116,0,0,0,0
Library,5,127,2019-09-18 08:34:53,1,H,H119271,2,4,1,0
Library,5,127,2019-09-18 08:34:53,1,H,H119272,0,0,0,0
Library,2,127,2016-03-17 10:09:15,1,H,H119340,0,0,1,0
Library,5,127,2016-05-24 12:03:04,1,H,H120326,0,0,0,0
Library,5,127,2016-05-24 12:03:04,1,H,H120344,0,0,1,0
Library,4,127,2016-05-24 12:03:04,1,H,H120997,0,1,0,0
Library,2,127,2016-03-17 10:09:15,1,H,H121739,0,0,0,1
Library,1,127,2016-03-17 10:09:15,1,H,H122267,0,0,1,0
Library,1,127,2016-03-17 10:09:15,1,H,H122474,0,0,1,0
Business,13,127,2019-04-24 20:58:24,1,H,H12426,0,0,1,0
Library,3,127,2017-06-26 11:07:08,1,H,H124298,0,0,1,0
Library,3,127,2017-06-26 11:07:08,1,H,H124331,0,0,1,0
Library,3,127,2017-06-26 11:07:08,1,H,H124686,0,0,1,1
Library,1,127,2016-05-24 12:03:04,1,H,H125401,0,0,0,0
Library,1,127,2016-05-24 12:03:04,1,H,H125547,0,0,1,0
Library,8,127,2019-01-18 19:33:13,1,H,H127345,0,2,1,0
Library,6,127,2019-01-18 19:33:13,1,H,H128058,0,0,1,1
Library,2,127,2019-01-18 19:33:13,1,H,H129948,0,0,1,0
Library,1,127,2019-01-18 19:33:13,1,H,H130102,0,0,1,0
Library,1,127,2018-09-05 09:52:30,1,H,H13327,0,0,0,0
Library,3,127,2016-04-14 18:16:06,1,H,H133953,0,0,1,0
Library,39,127,2019-08-01 23:46:26,1,H,H134003,0,0,0,0
Library,39,127,2019-08-01 23:46:26,1,H,H134046,0,0,0,0
Library,39,127,2019-08-01 23:46:26,1,H,H134186,0,0,1,0
Library,39,127,2019-08-01 23:46:26,1,H,H134188,0,0,1,0
Library,39,127,2019-08-01 23:46:26,1,H,H134208,0,0,0,0
Library,39,127,2019-08-01 23:46:26,1,H,H134287,0,0,0,0
Library,39,127,2019-08-01 23:46:26,1,H,H134405,0,0,1,0
Library,39,127,2019-08-01 23:46:26,1,H,H134433,0,0,1,0
Library,39,127,2019-08-01 23:46:26,1,H,H134442,0,0,0,1
Business,11,127,2019-04-24 20:58:24,1,H,H13512,0,0,1,0
Business,11,6,2019-04-24 20:58:24,1,H,H13643,0,0,1,1
Library,2,127,2016-04-14 18:16:06,1,H,H136489,0,0,0,1
Library,2,127,2016-04-14 18:16:06,1,H,H137268,0,0,0,0
Library,1,127,2016-04-14 18:16:06,1,H,H137824,0,0,1,1
Library,1,127,2016-04-14 18:16:06,1,H,H138716,0,0,0,0
Library,1,127,2016-04-14 18:16:06,1,H,H139167,0,0,1,0
Library,1,127,2018-09-05 09:52:30,1,H,H14022,0,0,1,0
Library,7,127,2016-05-26 17:37:16,1,H,H140382,0,0,1,1
Library,6,127,2016-05-26 17:37:16,1,H,H141519,0,0,1,0
Library,6,127,2016-05-26 17:37:16,1,H,H141861,0,0,1,0
Library,4,127,2016-05-26 17:37:16,1,H,H143317,0,0,1,1
Library,4,127,2016-05-26 17:37:16,1,H,H143328,0,0,1,1
Library,4,127,2016-05-26 17:37:16,1,H,H143336,0,0,1,1
Library,4,127,2016-05-26 17:37:16,1,H,H143357,0,0,1,1
Library,2,127,2017-10-24 04:51:29,1,H,H154272,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154313,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154333,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154353,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154373,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154395,0,0,1,0
Library,2,127,2017-10-24 04:51:29,1,H,H154419,0,0,1,0
Business,9,127,2019-04-24 20:58:24,1,H,H15466,0,0,1,0
Business,13,4,2019-02-24 01:02:15,1,H,H160346,0,0,1,1
Business,9,3,2019-02-24 01:02:15,1,H,H164837,0,0,1,0
Business,4,127,2019-02-24 01:02:15,1,H,H166140,0,0,0,1
Business,4,3,2019-02-24 01:02:15,1,H,H166995,0,0,0,1
Business,4,3,2019-02-24 01:02:15,1,H,H167567,0,0,1,1
Business,4,3,2019-02-24 01:02:15,1,H,H171680,0,0,0,0
Library,12,127,2010-08-21 22:31:06,1,H,H174111,0,0,0,0
Library,12,127,2010-08-21 22:31:06,1,H,H174166,0,0,0,0
Library,12,127,2010-08-21 22:31:06,1,H,H174254,0,0,1,0
Library,11,127,2010-08-21 22:31:06,1,H,H174672,0,0,0,0
Library,11,127,2010-08-21 22:31:06,1,H,H174748,0,0,0,0
Library,10,127,2010-08-21 22:31:06,1,H,H175015,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175043,0,2,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175048,0,0,0,0
Library,10,1,2010-08-21 22:31:06,1,H,H175195,0,0,0,0
Library,10,1,2010-08-21 22:31:06,1,H,H175328,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175330,0,0,1,0
Library,10,1,2010-08-21 22:31:06,1,H,H175337,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175339,0,0,0,0
Library,10,127,2010-08-21 22:31:06,1,H,H175341,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175345,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175346,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175348,0,0,1,0
Library,10,127,2010-08-21 22:31:06,1,H,H175350,0,0,1,0
Library,10,5,2010-08-21 22:31:06,1,H,H175351,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H175899,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H175900,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H175909,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H175972,0,0,0,0
Library,9,127,2010-08-21 22:31:06,1,H,H175996,0,0,0,0
Library,9,127,2010-08-21 22:31:06,1,H,H176013,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H176015,0,0,0,0
Library,9,127,2010-08-21 22:31:06,1,H,H176027,0,0,1,0
Library,9,127,2010-08-21 22:31:06,1,H,H176046,0,2,0,0
Library,8,1,2010-08-21 22:31:06,1,H,H176121,0,0,0,1
Library,8,1,2010-08-21 22:31:06,1,H,H176129,0,0,0,1
Library,8,127,2010-08-21 22:31:06,1,H,H176196,0,0,1,0
Library,8,127,2010-08-21 22:31:06,1,H,H176198,0,0,1,0
Library,8,127,2010-08-21 22:31:06,1,H,H176260,0,0,0,1
Library,8,127,2010-08-21 22:31:06,1,H,H176268,0,0,1,0
Library,8,127,2010-08-21 22:31:06,1,H,H176272,0,0,1,0
Library,8,127,2010-08-21 22:31:06,1,H,H176276,0,0,0,0
Library,8,127,2010-08-21 22:31:06,1,H,H176279,0,0,1,0
Library,8,127,2010-08-21 22:31:06,1,H,H176284,0,0,0,0
Library,8,127,2010-08-21 22:31:06,1,H,H176300,0,0,0,0
Library,7,127,2010-08-21 22:31:06,1,H,H176373,0,0,1,0
Library,7,127,2010-08-21 22:31:06,1,H,H176418,0,0,0,0
Library,7,127,2010-08-21 22:31:06,1,H,H176474,0,0,0,1
Library,7,127,2010-08-21 22:31:06,1,H,H176481,0,0,1,0
Library,7,127,2010-08-21 22:31:06,1,H,H176526,0,0,0,0
Library,7,127,2010-08-21 22:31:06,1,H,H176529,0,0,0,0
Library,6,1,2010-08-21 22:31:06,1,H,H176537,0,0,0,0
Library,6,127,2010-08-21 22:31:06,1,H,H176581,0,0,0,0
Library,6,127,2010-08-21 22:31:06,1,H,H176582,0,0,0,0
Library,6,127,2010-08-21 22:31:06,1,H,H176583,0,0,0,0
Library,5,127,2010-08-21 22:31:06,1,H,H176717,0,0,0,1
Library,5,127,2010-08-21 22:31:06,1,H,H176745,0,0,1,0
Library,5,127,2010-08-21 22:31:06,1,H,H176762,0,0,1,0
Library,5,127,2010-08-21 22:31:06,1,H,H176780,0,0,1,1
Library,5,127,2010-08-21 22:31:06,1,H,H176796,0,0,1,0
Library,5,127,2010-08-21 22:31:06,1,H,H176871,0,0,1,0
Library,5,127,2010-08-21 22:31:06,1,H,H176879,0,0,1,0
Library,5,127,2010-08-21 22:31:06,1,H,H176880,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H176992,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H176997,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177104,0,0,1,0
Library,4,1,2010-08-21 22:31:06,1,H,H177125,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177127,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177130,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177151,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177206,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177232,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177258,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177269,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177270,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177271,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177276,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177315,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177316,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177317,0,0,1,0
Library,4,127,2010-08-21 22:31:06,1,H,H177319,0,0,0,0
Library,4,127,2010-08-21 22:31:06,1,H,H177320,0,0,1,0
Library,3,127,2010-08-21 22:31:06,1,H,H177433,0,0,1,0
Library,3,127,2010-08-21 22:31:06,1,H,H177441,0,0,0,0
Library,3,127,2010-08-21 22:31:06,1,H,H177444,0,0,1,0
Library,3,127,2010-08-21 22:31:06,1,H,H177465,0,0,1,0
Library,3,127,2010-08-21 22:31:06,1,H,H177471,0,0,0,0
Library,3,127,2010-08-21 22:31:06,1,H,H177474,0,0,0,0
Library,3,127,2010-08-21 22:31:06,1,H,H177476,0,0,1,0
Library,2,1,2010-08-21 22:31:06,1,H,H177825,0,0,1,0
Library,2,127,2010-08-21 22:31:06,1,H,H177866,0,1,0,1
Library,1,127,2010-08-21 22:31:06,1,H,H182099,0,0,0,0
Library,1,127,2010-08-21 22:31:06,1,H,H182538,0,0,1,0
Library,1,127,2010-08-21 22:31:06,1,H,H182552,0,0,1,0
Library,1,127,2010-08-21 22:31:06,1,H,H182560,0,0,1,0
Library,6,127,2016-12-15 15:50:14,1,H,H184112,0,0,0,1
Library,5,127,2016-12-15 15:50:14,1,H,H184532,0,0,0,1
Library,4,127,2016-12-15 15:50:14,1,H,H184783,0,0,1,0
Library,1,127,2016-12-15 15:50:14,1,H,H187766,0,0,0,0
Library,1,127,2016-12-15 15:50:14,1,H,H187802,0,0,0,0
Library,1,127,2016-12-15 15:50:14,1,H,H187806,0,0,0,0
